Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),labels
88.51457996,-3.156354491,-10.87443883,1.791468177,11.46408966,1
88.52451696,-3.25939588,-10.77278382,1.657090391,11.37640019,1
88.53445396,-2.959322327,-10.39950693,1.382929652,10.90045079,1
88.54439196,-2.349402625,-9.758860837,1.346142479,10.12754448,1
88.55432896,-1.412492443,-9.120301033,1.484998063,9.347740106,1
88.56426596,-0.0304975054,-8.737059901,1.316083698,8.835678928,1
88.57420296,1.251570636,-8.927685564,0.9650572157,9.066495134,1
88.58413996,1.908051425,-9.378529279,0.4203247217,9.579882283,1
88.59407696,1.982480633,-9.670341008,-0.519490064,9.885119858,1
88.60401396,1.729865422,-9.366078218,-1.473736326,9.637829337,1
88.61395096,1.252270694,-8.790913342,-2.062466158,9.116035648,1
88.62388796,0.6482846001,-8.345674767,-2.331256814,8.689379643,1
88.63382496,-0.1041973829,-8.147516137,-2.097686276,8.413867364,1
88.64376196,-0.8459929946,-7.966232572,-1.513124925,8.152675179,1
88.65369896,-1.514883767,-7.76686883,-1.112143925,7.990994204,1
88.66363596,-2.110585088,-7.823523088,-0.8681021941,8.14958185,1
88.67357296,-2.477701499,-8.141251431,-0.7458205426,8.542553942,1
88.68350996,-2.967179523,-8.816411296,-1.231153475,9.383442936,1
88.69344696,-3.087273731,-9.674244609,-1.730877575,10.30136909,1
88.70338396,-2.801477618,-10.4769112,-2.88491797,11.22215206,1
88.71332096,-1.822423922,-10.39870469,-7.232126341,12.79679411,1
88.72325796,-0.9313423164,-8.583015005,-12.38479452,15.09697587,1
88.73319496,-0.9145349336,-5.616030779,-4.882201414,7.497470673,1
88.74313296,0.4824154642,-1.813615091,4.091204406,4.501097408,1
88.75306996,3.330324652,6.495620413,-4.045271019,8.345559565,1
88.76300696,6.396913565,19.24734993,8.816153433,22.11573069,1
88.77294396,13.65470567,29.36245764,15.71041128,35.99197033,1
88.78288096,22.40698412,35.91236361,7.113058319,42.92279576,1
88.79281796,24.4474706,31.63419916,1.39765411,40.0044349,1
88.80275496,17.80833262,17.10422143,-6.166432697,25.4502651,1
88.81269196,7.057514448,14.09255922,-5.305965797,16.63015359,1
88.82262896,-1.037671448,14.1091349,0.3210987512,14.15088528,1
88.83256596,-2.75071443,13.10670579,1.439460533,13.46938058,1
88.84250296,-1.521107982,13.69779498,-0.4246235581,13.78853371,1
88.85243996,-0.3415841058,14.80766901,-1.710695325,14.91007109,1
88.86237696,0.9431215324,14.28394911,-1.509748743,14.39444412,1
88.87231396,1.721601113,11.72258799,-1.904981783,12.00049729,1
88.88225096,1.177776144,8.213134176,-3.029217896,8.832830277,1
88.89218796,0.4798222241,4.465640216,-3.516742365,5.704353493,1
88.90212496,-0.07256087646,1.417149897,-2.757337571,3.1010465,1
88.91206196,-0.2671481004,-0.7262107354,-1.201095278,1.428768703,1
88.92199996,-0.2621182524,-2.577583637,-0.531868583,2.644905967,1
88.93193696,-0.5451579885,-4.361938092,0.5556585646,4.430852919,1
88.94187396,-0.7540687712,-5.768934299,2.314778776,6.261583141,1
88.95181096,-1.413719481,-6.586119524,2.265389099,7.106867166,1
88.96174796,-1.766650255,-7.783015916,2.270498396,8.297683583,1
88.97168496,-1.858195433,-8.838057103,2.313515777,9.322901848,1
88.98162196,-1.893305624,-9.925788903,2.401326338,10.38615712,1
88.99155896,-1.776685101,-11.43914772,2.308326958,11.80419772,1
89.00149596,-1.50056189,-11.71976495,1.492999393,11.90939225,1
89.01143296,-0.9169707374,-11.42145053,-0.5742100257,11.47257969,1
89.02136996,0.07660788059,-11.03897597,-3.437878629,11.56217405,1
89.03130696,0.914844032,-10.362473,-5.048194218,11.56296031,1
89.04124396,0.8744524164,-9.379495239,-4.323320741,10.3648782,1
89.05118096,-0.7307691517,-9.033035433,-2.293078589,9.348152871,1
89.06111796,-1.548580248,-9.190541881,-0.4820964986,9.332554735,1
89.07105496,-1.267435156,-9.171478204,0.8812058043,9.300479987,1
89.08099196,-0.9996592838,-9.315188731,1.647955871,9.512508519,1
89.09092896,-0.8030739932,-9.486044957,2.109887077,9.75097945,1
89.10086696,-0.5797189799,-9.464423708,2.213400335,9.737069952,1
89.11080396,-0.4657278031,-9.443948513,2.15253082,9.697342668,1
89.12074096,-0.4389748912,-9.416470692,1.978200763,9.63202458,1
89.13067796,-0.3509126075,-9.270465717,1.867180849,9.463141053,1
89.14061475,-0.3156134051,-9.118559148,1.708945838,9.282684344,1
89.15055175,-0.1861971273,-8.842831939,1.770386041,9.020233523,1
89.16048875,0.1010719,-8.351638343,2.28913815,8.660267433,1
89.17042575,0.4655212502,-7.96735933,2.989553894,8.522497123,1
89.18036275,0.9065493912,-7.925066419,3.82056486,8.844502552,1
89.19029975,1.69677866,-8.993858503,2.090661432,9.38825936,1
89.20023675,3.834137125,-9.322896531,-8.353961442,13.09219917,1
89.21017375,2.834461176,-7.374570361,-12.70014538,14.95701009,1
89.22011075,-0.3758704242,-5.214609484,-8.154627521,9.686659933,1
89.23004775,-0.07492651373,-1.516019297,-7.563090441,7.713900797,1
89.23998475,1.593570918,4.792639904,-1.357463858,5.229873196,1
89.24992175,0.02451211274,14.82811439,11.56568965,18.80528527,1
89.25985875,-0.3942017376,27.81979141,11.33182558,30.0417453,1
89.26979675,4.771889305,36.74353829,-1.684488105,37.09037657,1
89.27973375,11.5633531,27.13587534,-4.832130829,29.89007116,1
89.28967075,15.1238303,13.55049426,-4.849787081,20.87741776,1
89.29960775,11.57042122,12.74261955,-0.7906371117,17.23003503,1
89.30954475,6.468511552,21.14532105,1.840074327,22.18900893,1
89.31948175,2.620487874,23.33927822,2.829970515,23.6558153,1
89.32941875,2.370859713,19.0699992,1.72849425,19.29439135,1
89.33935575,2.952661179,16.34175971,0.1368458232,16.60692763,1
89.34929275,3.535322185,15.21142744,-0.3727493998,15.6212986,1
89.35922975,3.599576654,13.18696468,-1.205425726,13.72246482,1
89.36916675,2.674446273,9.945269487,-2.226589315,10.53654346,1
89.37910375,1.181060817,7.151291508,-2.257167914,7.591487462,1
89.38904075,-0.7511162196,4.554769324,-1.567577705,4.875181949,1
89.39897775,-2.656467254,2.13903837,-1.37144572,3.67602595,1
89.40891475,-3.906386783,-0.3548376971,-0.8726618528,4.018371088,1
89.41885175,-4.048892784,-3.238770996,-0.4763422171,5.206733357,1
89.42878975,-4.126998137,-5.624826161,0.3280112565,6.984151655,1
89.43872675,-4.104962027,-6.954847282,0.8870448339,8.124497676,1
89.44866375,-3.293289265,-8.178436798,0.7239706671,8.846282619,1
89.45860075,-2.906598276,-8.971917996,0.6607774687,9.454113016,1
89.46853775,-2.791210784,-9.628768474,0.6041319823,10.04335678,1
89.47847475,-2.672174337,-10.16813026,0.6796926266,10.53533914,1
89.48841175,-2.58735872,-10.86301103,1.341176439,11.24714133,1
89.49834875,-2.493382562,-11.57873596,2.11524605,12.03155638,1
89.50828575,-2.158640868,-12.01115627,1.581223937,12.30560337,1
89.51822275,-1.454712118,-11.95641931,0.1121466726,12.04511216,1
89.52815975,-0.3847738333,-10.89028479,-1.350146652,10.98040298,1
89.53809675,0.8508117581,-9.170009383,-2.808470888,9.628107886,1
89.54803375,2.00011642,-7.857455649,-3.83358544,8.968637148,1
89.55797075,2.457122809,-7.036553934,-3.82769554,8.378651258,1
89.56790775,1.683449931,-6.649031471,-2.965376827,7.472421488,1
89.57784475,0.3215982496,-6.714154251,-2.236187519,7.084054443,1
89.58778175,-0.6481721143,-7.159433756,-1.382803937,7.320503092,1
89.59771975,-1.202897682,-7.703513079,-0.516538353,7.813954726,1
89.60765675,-1.635231598,-8.349645612,0.2872959062,8.5131136,1
89.61759375,-2.027246039,-8.931942337,0.9667587554,9.209991471,1
89.62753075,-2.404561456,-9.419038789,1.443587497,9.827723662,1
89.63746775,-2.61274733,-9.650076313,1.995600908,10.19474592,1
89.64740475,-2.570223747,-9.67159699,2.501941717,10.31530663,1
89.65734175,-2.306947892,-9.681113334,2.763812778,10.32882496,1
89.66727875,-1.980177561,-9.810425677,2.887539861,10.41649853,1
89.67721575,-1.668075701,-10.11763137,2.737059427,10.61321984,1
89.68715275,-1.257092162,-10.6927331,2.221936101,10.99326257,1
89.69708975,-0.6563255449,-11.3060148,0.6620755506,11.34438531,1
89.70702675,-0.06217432112,-10.31918373,-3.998516682,11.06695776,1
89.71696375,-0.2144211987,-8.513753566,-12.3985881,15.04177393,1
89.72690075,-0.9134393115,-5.504814398,-9.265579784,10.81611398,1
89.73683775,0.4934985691,0.1021520269,-4.118798586,4.149515353,1
89.74677575,4.531264102,11.72928656,-3.235252726,12.9836581,1
89.75671275,13.37082686,31.50159834,14.41259838,37.1329059,1
89.76664975,21.73322584,49.86988255,8.700741091,55.09120788,1
89.77658675,25.34285707,39.93460712,-7.567612678,47.89887276,1
89.78652375,17.82802019,12.11594656,-5.870517976,22.34048894,1
89.79646075,6.471556782,9.237700844,-4.59604365,12.17948198,1
89.80639775,2.00135603,13.54314548,0.8803135192,13.71849727,1
89.81633475,3.713894105,14.43205557,4.419076499,15.54366349,1
89.82627175,6.113519488,17.83923281,2.034721119,18.96716737,1
89.83620875,6.767080323,19.83829293,0.4130379581,20.96477624,1
89.84614575,6.085986704,15.07567965,-0.1626590876,16.25859185,1
89.85608275,4.0237328,10.08616633,-0.15966524,10.8603255,1
89.86601975,0.5550182945,7.034112722,0.6038898345,7.08177026,1
89.87595675,-2.84315774,5.074087443,0.9543147111,5.894117906,1
89.88589375,-3.797329195,3.026226461,0.3784820831,4.870421367,1
89.89583175,-3.97286524,0.1400671273,0.3706830668,3.992578484,1
89.90576875,-3.619560682,-2.033366904,1.270604054,4.341685751,1
89.91570575,-2.145441948,-3.56541225,1.563230301,4.445084323,1
89.92564275,-0.6195091362,-5.391781288,1.164758926,5.550834206,1
89.93557975,-0.05696313635,-6.700502172,0.6647635156,6.733638294,1
89.94551675,-0.289733921,-7.787406591,0.9049846762,7.845166946,1
89.95545375,-0.9669099791,-8.741757554,1.727013735,8.963024963,1
89.96539075,-1.816720401,-9.68356858,1.99060914,10.05159182,1
89.97532775,-2.637045727,-10.62703846,1.817301761,11.09912349,1
89.98526475,-3.039916255,-11.16440459,1.881724629,11.7228797,1
89.99520175,-2.599097298,-11.26580233,0.5622319679,11.57539259,1
90.00513875,-1.37846194,-10.9845115,-1.331606886,11.15046309,1
90.01507575,0.09202481383,-10.10032127,-2.807382721,10.48362324,1
90.02501275,1.487879425,-9.878134096,-3.564948565,10.60661005,1
90.03494975,2.327643966,-9.802899726,-3.632089219,10.71012799,1
90.04488675,1.547255123,-8.824153009,-3.198127,9.512501829,1
90.05482475,-0.4056491972,-8.500202059,-1.611711904,8.661154749,1
90.06476175,-1.504957826,-8.828975208,0.1049165722,8.956936349,1
90.07469875,-2.17570012,-9.104066824,1.092837004,9.424011697,1
90.08463575,-2.483423292,-9.361499264,1.736370449,9.83971758,1
90.09457275,-2.604133505,-9.478596189,2.086717485,10.04886496,1
90.10450975,-2.359892529,-9.775614864,2.583334959,10.38293592,1
90.11444675,-2.133068509,-9.807728941,2.639946531,10.37838359,1
90.12438375,-1.971447229,-9.936683435,2.083816681,10.34246459,1
90.13432075,-1.738760352,-9.961066325,1.694180449,10.25262782,1
90.14425771,-1.35802753,-9.789509017,1.286855221,9.966680588,1
90.15419471,-0.5959255613,-9.728195699,0.8838849986,9.786427924,1
90.16413171,0.3606359424,-9.714381067,0.2461817757,9.724189594,1
90.17406871,1.553042989,-9.663779848,-1.278928735,9.870979798,1
90.18400571,2.591988545,-8.84855344,-4.092522368,10.08781651,1
90.19394371,3.263526353,-6.188573179,-7.91512206,10.5640049,1
90.20388071,4.188650594,-1.318810839,-10.35712514,11.24962652,1
90.21381771,6.315403379,7.92358415,-7.170127144,12.41282518,1
90.22375471,9.496810266,25.54552624,2.950991507,27.41298355,1
90.23369171,7.793232756,39.88230962,8.233163813,41.4622489,1
90.24362871,1.652087806,24.34896139,9.384499286,26.14708667,1
90.25356571,-1.240683413,6.328749649,4.809417905,8.045052395,1
90.26350271,1.333753691,11.07287696,-2.443330689,11.41741512,1
90.27343971,6.775821326,25.39414885,-4.222901244,26.61968154,1
90.28337671,9.734173307,31.16659498,-3.28694679,32.81637993,1
90.29331371,5.906132782,25.77206375,0.8076970211,26.45248663,1
90.30325071,1.839598364,15.13396353,3.593734993,15.66320227,1
90.31318771,1.439879486,8.68911858,3.450436109,9.459362768,1
90.32312471,2.61090955,7.837717788,2.153510814,8.53722892,1
90.33306271,3.732865689,8.908401446,0.9115937841,9.701799101,1
90.34299971,4.092182938,8.309312103,0.2057974327,9.26460908,1
90.35293671,3.537425137,5.98971873,-0.7670921284,6.998466789,1
90.36287371,2.256672216,3.426003519,-1.580017072,4.396194212,1
90.37281071,0.4963572363,0.7387810796,-1.703631889,1.922115918,1
90.38274771,-1.581488962,-1.519344608,-1.661716708,2.751511911,1
90.39268471,-3.326972443,-3.235160925,-1.24910852,4.805755294,1
90.40262171,-3.783146481,-4.365193237,-0.2690706649,5.782690404,1
90.41255871,-3.648601464,-5.517777675,0.2235946029,6.618773124,1
90.42249571,-3.418605037,-6.893260313,0.4422892392,7.707108272,1
90.43243271,-3.26422071,-8.280902821,0.8920570672,8.945627657,1
90.44236971,-3.28269528,-9.573101227,1.146530304,10.18503251,1
90.45230671,-3.077594835,-10.56659696,1.040126109,11.05470143,1
90.46224371,-2.561506718,-11.32509076,0.7010665387,11.6323038,1
90.47218071,-1.188326421,-11.21241725,-0.1378117832,11.27605482,1
90.48211871,0.3497409716,-10.5657994,-1.210110588,10.64062044,1
90.49205571,0.9500278249,-9.879956088,-0.9966538149,9.97544004,1
90.50199271,0.5815821952,-9.455608445,-0.1588687762,9.474809138,1
90.51192971,-0.2686933002,-8.948092346,0.875475533,8.994832413,1
90.52186671,-1.114859372,-8.069719518,1.651252531,8.312034615,1
90.53180371,-1.71823034,-7.539574694,2.032852349,7.995623224,1
90.54174071,-2.277569726,-7.463972535,2.27771503,8.129341647,1
90.55167771,-2.771266516,-7.530606235,2.296147792,8.346391019,1
90.56161471,-3.27465068,-7.752760668,1.983895952,8.646645489,1
90.57155171,-3.694558532,-8.01982815,1.594797664,8.972780277,1
90.58148871,-4.087845181,-8.377118754,1.127679977,9.389262962,1
90.59142571,-4.380664677,-8.778614894,0.6741957323,9.834065403,1
90.60136271,-4.458747518,-9.255804409,0.4450012143,10.28340268,1
90.61129971,-4.061228655,-9.76851342,-0.1151141346,10.57972986,1
90.62123771,-3.259593223,-10.50277577,-1.129457531,11.05481439,1
90.63117471,-2.499936122,-11.20237174,-1.901417466,11.63435437,1
90.64111171,-1.201869157,-11.50987681,-1.837031436,11.71735627,1
90.65104871,0.7742033659,-11.60568227,-2.175251931,11.8331303,1
90.66098571,3.124802331,-10.24612277,-2.845566208,11.0835314,1
90.67092271,5.229752018,-5.557441678,-6.101847861,9.770773332,1
90.68085971,2.28130025,-1.545459443,-7.295470397,7.798503962,1
90.69079671,1.964690772,4.415592728,-4.310045807,6.475643893,1
90.70073371,9.70134353,15.91365582,-8.006799384,20.28470715,1
90.71067071,14.92687269,23.22901377,11.10099739,29.75954892,1
90.72060771,11.98002686,20.80855885,19.6076156,30.99960894,1
90.73054471,4.541763362,15.72811431,1.045685642,16.40410475,1
90.74048171,2.507309168,14.23086926,-5.796324996,15.56925247,1
90.75041971,4.942630341,16.21167671,-6.029499092,17.9889665,1
90.76035671,8.065802468,22.65633513,-8.61999689,25.54742721,1
90.77029371,8.243268971,27.65581444,-2.194290465,28.94150076,1
90.78023071,3.780397412,24.70129823,3.052386904,25.1746421,1
90.79016771,2.365714602,19.280375,1.567846677,19.48814022,1
90.80010471,4.275544019,16.57311883,-0.7232315791,17.13101306,1
90.81004171,5.431781505,14.5692944,-2.671582307,15.77675321,1
90.81997871,4.633970445,11.6765704,-3.666783088,13.08668318,1
90.82991571,3.596625271,8.618798211,-2.748647439,9.735217444,1
90.83985271,2.808453054,6.108638817,-1.685268123,6.931306183,1
90.84978971,1.784815215,3.528815112,-1.543235747,4.24495913,1
90.85972671,0.6648123398,0.6711773264,-0.7950891086,1.234755499,1
90.86966371,0.08741995792,-2.275144009,1.258194509,2.601341179,1
90.87960171,-0.05258254856,-5.06354082,3.200080554,5.990219205,1
90.88953871,-0.1746715343,-7.250364976,4.340699251,8.452217012,1
90.89947571,0.2453418598,-8.858543408,5.4486133,10.4029501,1
90.90941271,1.658066291,-9.928470436,5.326794748,11.38852279,1
90.91934971,2.923958367,-10.42094984,5.327536175,12.06351399,1
90.92928671,3.335719001,-10.81456802,4.535172381,12.19219797,1
90.93922371,3.403796963,-11.61765035,3.531174463,12.61050461,1
90.94916071,3.449638549,-12.36861761,1.968667463,12.9907028,1
90.95909771,3.104523017,-12.45030321,-0.5315107699,12.84253156,1
90.96903471,1.902401553,-11.83252383,-2.809599985,12.30941119,1
90.97897171,0.5998582524,-10.08884787,-2.461417004,10.40207935,1
90.98890871,-0.200766196,-9.088710866,-2.45428574,9.416394786,1
90.99884571,-1.096800832,-8.886272074,-2.61400185,9.327476031,1
91.00878271,-2.762259465,-7.877576503,-1.050490884,8.413668642,1
91.01871971,-4.33472515,-7.012888498,0.6145645845,8.2672932,1
91.02865771,-5.336310507,-6.696711422,1.264207785,8.655655666,1
91.03859471,-5.785729256,-6.584479964,1.664854324,8.921982927,1
91.04853171,-5.913174584,-6.403405729,1.426170981,8.831942157,1
91.05846871,-5.873642728,-6.131668661,0.6830904436,8.518430138,1
91.06840571,-5.69089385,-6.191663432,0.002533013821,8.409695315,1
91.07834271,-5.193772346,-6.849274049,0.02496180017,8.595839067,1
91.08827971,-4.252708595,-7.584764315,0.09056174912,8.696113014,1
91.09821671,-2.925773635,-8.329513648,0.6688187058,8.853714895,1
91.10815371,-1.493162384,-8.926830701,1.153480305,9.124053763,1
91.11809071,-0.4360093296,-9.057892531,-0.33426193,9.074538681,1
91.12802771,0.8213462497,-9.220659719,-1.01638634,9.312798533,1
91.13796471,2.293257221,-9.094189707,-1.639840228,9.521154924,1
91.14790146,3.880886783,-8.821553922,-2.900175694,10.06439839,1
91.15783846,5.698985812,-9.062168015,-6.634194746,12.59419979,1
91.16777646,6.954773022,-9.901961499,-7.752175362,14.37059262,1
91.17771346,6.581690843,-11.24696845,4.383811649,13.7488457,1
91.18765046,4.796884106,-9.456524704,9.248176131,14.06999354,1
91.19758746,2.899540394,-4.186342698,-1.705978961,5.370583199,1
91.20752446,3.200205685,7.508414882,0.8588274868,8.207021087,1
91.21746146,8.687955569,32.74916963,4.764038833,34.2152707,1
91.22739846,12.24878009,62.74224246,-5.127222261,64.13197339,1
91.23733546,13.71989394,45.80548295,0.6607002854,47.82064703,1
91.24727246,6.78587152,6.341222345,-2.91343601,9.73382055,1
91.25720946,-3.086722631,6.309284853,-4.77780201,8.494841022,1
91.26714646,-6.311989775,12.2024491,3.511260016,14.17991275,1
91.27708346,-5.071978937,13.25333993,5.708706808,15.29592505,1
91.28702046,-2.461269362,13.69238045,1.756450957,14.0222769,1
91.29695746,1.015240067,14.44353951,-0.6698172641,14.49466112,1
91.30689546,3.010249237,14.53013209,-0.993068887,14.87187025,1
91.31683246,3.191869894,12.0581749,-1.338989142,12.54513879,1
91.32676946,2.407730501,7.188617794,-1.436977805,7.716106347,1
91.33670646,1.579518889,3.167882861,-1.826141582,3.983108688,1
91.34664346,1.50500782,1.514239989,-1.300144773,2.499669521,1
91.35658046,2.043331437,1.25035807,0.3087774253,2.415355494,1
91.36651746,2.364362287,0.4032321775,0.9731730779,2.588410913,1
91.37645446,2.721667217,-1.165162969,1.956684179,3.548758961,1
91.38639146,2.669010409,-2.488921137,2.321949216,4.32548184,1
91.39632846,2.419794184,-3.784078234,2.927057683,5.361186311,1
91.40626546,1.788945104,-5.385206679,3.017871959,6.427155414,1
91.41620246,0.8072899818,-6.950529698,2.81908066,7.543791882,1
91.42613946,-0.2791243675,-8.28888427,2.902520428,8.786816129,1
91.43607646,-0.9591980863,-9.482816125,2.634996278,9.888734399,1
91.44601446,-1.007383236,-10.73764088,1.773825374,10.92969392,1
91.45595146,-0.5813113229,-12.04119692,0.8823202837,12.08746604,1
91.46588846,-0.04850565054,-12.45944358,0.2226309818,12.46152686,1
91.47582546,-0.5504106885,-11.16513199,-1.090374742,11.23174258,1
91.48576246,-2.622815943,-8.170739524,-2.121275114,8.83968076,1
91.49569946,-5.355214555,-5.089741024,-2.475009441,7.791627453,1
91.50563646,-6.6946035,-5.259741218,-2.463988609,8.863060057,1
91.51557346,-7.256318026,-6.145310799,-2.568369595,9.849645603,1
91.52551046,-7.837421919,-6.418179304,-1.557624575,10.24911714,1
91.53544746,-8.32867925,-6.710085758,-0.02633582275,10.69545897,1
91.54538446,-8.385467409,-6.866798154,0.9921251464,10.88362499,1
91.55532146,-7.892690971,-7.349914407,1.5331914,10.89341491,1
91.56525846,-7.267894344,-7.872073689,1.777879833,10.86060261,1
91.57519646,-6.417384667,-8.654024177,1.888665859,10.93809943,1
91.58513346,-5.398574583,-9.622927106,1.728624058,11.16841416,1
91.59507046,-4.307242945,-10.29207486,1.099710479,11.2110887,1
91.60500746,-3.292753952,-10.66524768,0.386224966,11.16865732,1
91.61494446,-2.381803654,-11.1706003,0.314067986,11.42602024,1
91.62488146,-1.460307611,-11.91193486,-0.9002548635,12.03483067,1
91.63481846,-0.2452947897,-13.08952317,-5.613103663,14.24439254,1
91.64475546,-0.01090418011,-12.38759767,-11.30694217,16.77198963,1
91.65469246,-0.613327606,-9.860279038,-5.370550632,11.24473599,1
91.66462946,-0.03710526109,-6.526256899,5.396334515,8.468401981,1
91.67456646,1.402781534,1.916033751,-10.49482005,10.76012218,1
91.68450346,7.790518479,25.55405382,-8.63906466,28.07730904,1
91.69444046,23.15147501,48.62430867,15.8521665,56.13916076,1
91.70437746,24.24325308,46.75936964,10.8672643,53.77984197,1
91.71431546,15.82823852,19.00125466,0.1923479596,24.73090801,1
91.72425246,9.280215365,8.347416653,-2.712591169,12.77340647,1
91.73418946,4.927481375,12.53496505,-3.602953713,13.94226298,1
91.74412646,3.560128706,15.22020528,0.5372747724,15.64026308,1
91.75406346,3.215526852,14.94089197,3.498418653,15.67829069,1
91.76400046,2.342531415,14.55733685,1.907574731,14.86749309,1
91.77393746,1.579288801,14.03999041,-0.1729830046,14.1295933,1
91.78387446,1.068779366,12.53138772,-0.2280085199,12.5789489,1
91.79381146,0.3090507826,9.616952421,0.5483974922,9.637532156,1
91.80374846,-1.219981346,6.433139405,1.06810372,6.634341162,1
91.81368546,-2.286160456,3.97894839,0.7283782983,4.646406662,1
91.82362246,-2.507343374,2.263519744,-0.1913254277,3.383326447,1
91.83355946,-2.303853984,0.5518543661,-0.8968668406,2.533112029,1
91.84349746,-1.836939781,-1.40825979,-0.1851916985,2.322033454,1
91.85343446,-0.1709030038,-3.518094826,1.587610266,3.863509467,1
91.86337146,0.9523158404,-5.454380409,1.701102383,5.792315636,1
91.87330846,1.521805701,-6.740316448,1.446485378,7.059750587,1
91.88324546,1.796149458,-7.662904751,1.974492459,8.114485971,1
91.89318246,1.665894836,-8.368574803,2.54544734,8.904355788,1
91.90311946,1.264252516,-9.154363988,2.524701419,9.579918147,1
91.91305646,0.7977341697,-10.28342332,2.495768226,10.61197598,1
91.92299346,0.462368797,-11.2910623,1.947322787,11.46708066,1
91.93293046,0.4524882451,-11.9688809,0.595182234,11.99220986,1
91.94286746,0.9504183459,-12.09409317,-1.037650398,12.1756767,1
91.95280446,1.352277085,-11.13879496,-2.186587343,11.43164777,1
91.96274146,0.7298327201,-9.282046128,-2.543387951,9.651831867,1
91.97267946,-0.491706763,-7.688008018,-2.007192428,7.960908507,1
91.98261646,-1.436890097,-7.388548715,-1.420429015,7.659825315,1
91.99255346,-1.733259146,-7.856308426,-1.161366956,8.128624887,1
92.00249046,-1.929001999,-7.904923346,-0.373003242,8.14542775,1
92.01242746,-2.280011524,-7.954287295,0.6614767957,8.301005389,1
92.02236446,-2.801296354,-8.142876956,1.423015823,8.728039896,1
92.03230146,-3.283263044,-8.504683365,2.006742193,9.334691724,1
92.04223846,-3.682176176,-8.851875243,2.2154071,9.839824456,1
92.05217546,-3.797813344,-8.852621933,2.198708621,9.880618446,1
92.06211246,-3.852747643,-8.96122987,2.223275113,10.00451185,1
92.07204946,-3.868303283,-8.95837526,2.234719284,10.01050587,1
92.08198646,-3.286913461,-8.940905533,2.249106942,9.787853386,1
92.09192346,-2.694902172,-9.161457245,2.409512586,9.848885596,1
92.10186146,-2.465974324,-9.822749269,2.616998549,10.46021577,1
92.11179846,-2.049750803,-10.60094117,1.271266544,10.87186969,1
92.12173546,-0.9610890028,-9.320263529,-4.599941404,10.43793395,1
92.13167246,-0.5719806285,-6.663643078,-7.48152763,10.035166,1
92.14161358,-1.571611407,-3.370469003,-2.972679999,4.760971549,1
92.15155058,-2.059319479,4.241301847,-7.913855553,9.211869939,1
92.16148758,-0.2035963945,16.96382745,2.615416292,17.16546811,1
92.17142458,4.429414961,34.74701353,16.01318946,38.51489196,1
92.18136158,11.86850058,39.78081599,4.572262147,41.76458078,1
92.19129858,16.79058497,29.20655216,-15.49580677,37.08188858,1
92.20123558,20.33214175,18.58363131,-12.03477551,30.05966005,1
92.21117258,14.46019004,11.14150456,1.287838722,18.2999658,1
92.22110958,4.907906651,16.77531555,1.918560187,17.58350456,1
92.23104758,1.55982649,19.77648786,1.730311418,19.91322446,1
92.24098458,1.612338434,16.92857341,2.26470746,17.15532375,1
92.25092158,1.394839553,14.17520493,-0.08256034613,14.24390496,1
92.26085858,1.621674537,11.02579284,-1.488042562,11.24331831,1
92.27079558,1.388309967,8.66705879,-1.393532846,8.887476944,1
92.28073258,0.3738415135,6.104232355,-0.4423406947,6.131645408,1
92.29066958,-0.3620301379,3.557646562,0.6001346795,3.62602765,1
92.30060658,-0.3639133067,1.344582442,1.085670072,1.766073142,1
92.31054358,-0.8394919872,-1.299077656,2.264530874,2.742343821,1
92.32048058,-0.9915054877,-2.752812996,3.355238761,4.451818692,1
92.33041758,-0.02443788964,-3.303334197,2.686339509,4.257820333,1
92.34035458,0.8570153616,-4.941932768,1.486203175,5.231249821,1
92.35029158,0.9611793423,-6.417442555,1.129153476,6.586533401,1
92.36022958,0.5016183782,-7.456467049,1.860808554,7.701501822,1
92.37016658,-0.1549607531,-8.241894876,2.617586778,8.648965517,1
92.38010358,-0.6670503616,-9.544088513,2.692972591,9.939149013,1
92.39004058,-0.9025618824,-10.90259902,2.027405083,11.12616982,1
92.39997758,-0.8934286778,-11.63590418,0.5227773321,11.68185675,1
92.40991458,-0.8723331662,-11.92564892,-0.9751050711,11.99720373,1
92.41985158,-1.514616403,-11.70073226,-1.875728309,11.946529,1
92.42978858,-2.391257433,-10.10761041,-2.569301641,10.69968277,1
92.43972558,-2.551108322,-8.458638296,-2.732009187,9.247734301,1
92.44966258,-2.141184591,-7.925151789,-2.480163177,8.5757747,1
92.45959958,-1.63521508,-8.365237212,-1.593430585,8.671225,1
92.46953658,-1.678827561,-8.643818446,0.01539105931,8.805356109,1
92.47947358,-1.685280695,-8.607969167,1.634492072,8.922380206,1
92.48941058,-1.716681705,-8.499354798,2.5764867,9.045679176,1
92.49934858,-1.646821949,-8.461548455,3.177583977,9.187320868,1
92.50928558,-1.375359846,-8.369995092,3.204263653,9.067289457,1
92.51922258,-0.9574949386,-8.221306245,2.489784186,8.643245815,1
92.52915958,-0.6636893821,-8.38060428,1.676326561,8.572344045,1
92.53909658,-0.511765417,-8.965747429,1.199919988,9.060151146,1
92.54903358,-0.42649781,-9.421647232,0.7163470674,9.458461295,1
92.55897058,-0.1503357151,-9.766030692,0.701198101,9.792325316,1
